;N070RIO_S02F;AD700100603240;2;;Rue de la Faïencerie;;Rioz;70190;70447;931468.22859116;6707445.48929558;0067;ADRNIVX_0000000278285862;;;2018700447000AH0275;931484.883990426;6707443.26500987;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008AE60975186D2C41679E505F3D965941;
;N070RIO_S02F;AD700100603242;5;;Rue de la Faïencerie;;Rioz;70190;70447;931495.783839779;6707481.86222376;0067;ADRNIVX_0000000278285864;;;2018700447000AE0049;931500.91601762;6707475.955655;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000907253914F6D2C418CAC2E7746965941;
;N070RIO_S02F;AD700100603243;7;;Rue de la Faïencerie;;Rioz;70190;70447;931537.943370166;6707470.84012431;0067;ADRNIVX_0000000278285865;;;2018700447000AE0041;931547.646392947;6707466.27935267;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000146A01E3A36D2C41BF98C4B543965941;
;N070RIO_S02F;AD700100603244;9;;Rue de la Faïencerie;;Rioz;70190;70447;931590.298342541;6707452.37810773;0067;ADRNIVX_0000000278285867;;;2018700447000AE0042;931597.425507332;6707454.77250917;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000855AC0980C6E2C41C8EA32183F965941;
;N070RIO_S02F;AD700100603245;8;;Rue de la Faïencerie;;Rioz;70190;70447;931577.898480663;6707416.00517956;0067;ADRNIVX_0000000278285866;;;2018700447000AH0113;931592.452438566;6707411.68361376;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800004FA805CCF36D2C41A3DC540036965941;
;N070RIO_S02F;AD700100603248;30;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931354.976519337;6707381.83667127;0033;ADRNIVX_0000000278285881;;;2018700447000AH0006;931352.745340645;6707378.59338689;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B257FAF3356C2C41A7058C752D965941;
;N070RIO_S02F;AD700100603249;32;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931353.874309392;6707373.2945442;0033;ADRNIVX_0000000278285882;;;2018700447000AH0006;931352.745340645;6707378.59338689;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000E7BA5BF336C2C41E8CFD9522B965941;
;N070RIO_S02F;AD700100603250;34;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931350.292127072;6707351.52589779;0033;ADRNIVX_0000000278285883;;;2018700447000AH0007;931346.210227948;6707362.87465225;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000F8AD91952C6C2C41334FA8E125965941;
;N070RIO_S02F;AD700100603251;35;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931377.847375691;6707368.61015193;0033;ADRNIVX_0000000278285859;;;2018700447000AH0107;931437.434138457;6707355.32812382;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000FE39DBB1636C2C41B1BA0C272A965941;
;N070RIO_S02F;AD700100603252;37;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931379.500690608;6707355.65918508;0033;ADRNIVX_0000000278285860;;;2018700447000AH0184;931419.323321579;6707331.3908391;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000F4845A00676C2C41A01630EA26965941;
;N070RIO_S02F;AD700100603254;4;;Rue du Paradis;;Rioz;70190;70447;931304.274861879;6707337.19716851;0155;ADRNIVX_0000000358328463;;;2018700447000AH0218;931288.687855277;6707341.20820866;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000037B2BA8CD06B2C41A8689E4C22965941;
;N070RIO_S02F;AD700100603256;38;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931345.607734807;6707330.85946132;0033;ADRNIVX_0000000278285885;;;2018700447000AH0008;931346.241229685;6707330.89914183;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003F042937236C2C41126A01B720965941;
;N070RIO_S02F;AD700100603257;40;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931328.247928177;6707315.4285221;0033;ADRNIVX_0000000278285886;;;2018700447000AH0219;931326.599528672;6707319.37443354;;;;;3;0;3;0;3;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800002771F07E006C2C41F3E76CDB1C965941;
;N070RIO_S02F;AD700100603258;40;B;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931325.216850829;6707301.3753453;0033;ADRNIVX_0000000278285887;;;2018700447000AH0010;931297.134504801;6707308.39012451;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800006412076FFA6B2C414EA8055819965941;
;N070RIO_S02F;AD700100603259;42;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931342.025552486;6707292.00656077;0033;ADRNIVX_0000000278285889;;;2018700447000AH0012;931298.885459324;6707287.52820711;;;;;1;2;1;2;3;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;AGENCE IMMOBILIERE;Artisans ou libérales;Entreprises;;;;01010000206A0800002A37150D1C6C2C41DF7D6B0017965941;
;N070RIO_S02F;AD700100603260;39;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931384.736187845;6707307.71305249;0033;ADRNIVX_0000000278285861;;;2018700447000AH0105;931463.820632105;6707265.37719612;;;;;0;3;0;1;1;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;GROUPE SCOLAIRE;Ecole primaire;;;;01010000206A080000FF9CED78716C2C41E4A6A2ED1A965941;
;N070RIO_S02F;AD700100603261;41;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931369.856353591;6707297.79316298;0033;ADRNIVX_0000000278285888;;;2018700447000AH0104;931397.054776681;6707287.47024821;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;L'ATELIER DES ROSES;Commerce de proximité;;;;01010000206A08000058FA73B6536C2C41AB2EC37218965941;
;N070RIO_S02F;AD700100603276;9;;Ruelle du 24 Juillet 1944;;Rioz;70190;70447;931418.35359116;6707220.63846685;0105;ADRNIVX_0000000278287048;;;2018700447000AH0095;931418.218852039;6707221.0251307;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008AE609B5B46C2C410FA4DC2805965941;
;N070RIO_S02F;AD700100603277;3;;Ruelle du 24 Juillet 1944;;Rioz;70190;70447;931398.238259668;6707232.48722376;0105;ADRNIVX_0000000278287044;;;2018700447000AH0094;931385.864029871;6707232.39303606;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D82BFD798C6C2C418CAC2E1F08965941;
;N070RIO_S02F;AD700100603279;43;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931379.225138122;6707280.98446132;0033;ADRNIVX_0000000278285890;;;2018700447000AH0103;931392.198962666;6707270.48073615;;;;;1;1;1;1;2;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;GENDARMERIE NATIONAL;Bâtiment administratif (EPCI, Tribunal, …);;;;01010000206A080000CA4D4573666C2C41126A013F14965941;
;N070RIO_S02F;AD700100603282;45;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931373.989640884;6707248.74482044;0033;ADRNIVX_0000000278285893;;;2018700447000AH0099;931374.565108457;6707249.18423184;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BF35B2FA5B6C2C415A23AB2F0C965941;
;N070RIO_S02F;AD700100603283;47;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931374.540745856;6707239.37603591;0033;ADRNIVX_0000000278287118;;;2018700447000AH0098;931370.377188631;6707240.58182615;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000011A4DC145D6C2C41ECF810D809965941;
;N070RIO_S02F;AD700100603284;49;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931367.927486188;6707234.41609116;0033;ADRNIVX_0000000278287120;;;2018700447000AH0094;931385.864029871;6707232.39303606;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003878DFDA4F6C2C41D03CA19A08965941;
;N070RIO_S02F;AD700100603285;44;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931329.901243094;6707264.45131215;0033;ADRNIVX_0000000278285891;;;2018700447000AH0014;931326.842599671;6707266.77132718;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;MAIRIE;Mairie;;;;01010000206A0800001CBC6FCD036C2C415E4CE21C10965941;
;N070RIO_S02F;AD700100603287;46;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931338.718922652;6707214.57631215;0033;ADRNIVX_0000002005957179;;;2018700447000AH0277;931327.739584511;6707219.2537904;;;;;0;2;0;1;1;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;AUBERGE SAINT CLAUDE;Entreprises;;;;01010000206A0800003DA11670156C2C415F4CE2A403965941;
;N070RIO_S02F;AD700100603288;48;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931340.372237569;6707206.03418508;0033;ADRNIVX_0000000311276105;;;2018700447000AH0255;931338.054968287;6707207.09330799;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000033EC95BE186C2C41A016308201965941;
;N070RIO_S02F;AD700100603289;51;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931360.487569061;6707220.08736188;0033;ADRNIVX_0000000278287121;;;2018700447000AH0093;931367.603954955;6707222.31202523;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E6A6A2F9406C2C414556970505965941;
;N070RIO_S02F;AD700100603291;53;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931362.209772099;6707209.34081492;0033;ADRNIVX_0000000278287125;;;2018700447000AH0199;931368.244525489;6707209.64049157;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;BOULANGERIE;Commerce de proximité;;;;01010000206A080000A53F676B446C2C415EE9CF5502965941;
;N070RIO_S02F;AD700100603292;55;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931362.485324586;6707199.28314917;0033;ADRNIVX_0000000278287128;;;2018700447000AH0085;931361.417625134;6707200.33664523;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000CE767CF8446C2C41B31D1FD2FF955941;
;N070RIO_S02F;AD700100603294;59;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931374.885186464;6707182.75;0033;ADRNIVX_0000000354866864;;;2018700447000AH0270;931373.269769848;6707184.79591821;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000042937C55D6C2C41FFFFFFAFFB955941;
;N070RIO_S02F;AD700100603296;61;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931364.827520718;6707173.38121547;0033;ADRNIVX_0000000278287133;;;2018700447000AH0082;931382.680707054;6707171.42192639;;;;;1;2;1;2;3;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;ONF;Artisans ou libérales;Entreprises;;;;01010000206A080000ABCBB0A7496C2C4191D56558F9955941;
;N070RIO_S02F;AD700100603298;57;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931415.391401934;6707198.18093923;0033;ADRNIVX_0000000278287130;;;2018700447000AH0089;931420.48770541;6707199.20661343;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000092D565C8AE6C2C411E82948BFF955941;
;N070RIO_S02F;AD700100603300;63;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931365.654178177;6707167.7323895;0033;ADRNIVX_0000000278287134;;;2018700447000AH0081;931383.844134048;6707165.41644445;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800002671F04E4B6C2C413778DFEEF7955941;
;N070RIO_S02F;AD700100603301;65;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931369.37413674;6707161.53245856;0033;ADRNIVX_0000000278286941;;;2018700447000AH0079;931407.635721899;6707157.92369413;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D0D98EBF526C2C4113CD1362F6955941;
;N070RIO_S02F;AD700100603302;67;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931372.129661602;6707156.15918508;0033;ADRNIVX_0000000278287135;;;2018700447000AH0078;931370.153012382;6707156.78913981;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800006A016342586C2C419F16300AF5955941;
;N070RIO_S02F;AD700100603303;69;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931385.907285912;6707157.95027624;0033;ADRNIVX_0000000278286945;;;2018700447000AH0079;931407.635721899;6707157.92369413;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800006DC787D0736C2C417153D17CF5955941;
;N070RIO_S02F;AD700100603304;71;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931384.805075967;6707136.18162983;0033;ADRNIVX_0000000278286947;;;2018700447000AH0074;931397.15093234;6707133.65247884;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C9EA329C716C2C41BCD29F0BF0955941;
;N070RIO_S02F;AD700100603306;73;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931392.382769337;6707112.62189227;0033;ADRNIVX_0000000278286950;;;2018700447000AH0232;931394.160147766;6707116.44751382;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;TABAC;Commerce de proximité;;;;01010000206A080000B157FAC3806C2C413715CD27EA955941;
;N070RIO_S02F;AD700100603307;71;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931389.076139503;6707127.77727901;0033;ADRNIVX_0000000278286947;;;2018700447000AH0074;931397.15093234;6707133.65247884;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;Commerce de proximité;;;;01010000206A080000C4C1FB267A6C2C4171F0BEF1ED955941;
;N070RIO_S02F;AD700100603308;71;B;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931391.005006906;6707120.06180939;0033;ADRNIVX_0000000311276106;;;2018700447000AH0232;931394.160147766;6707116.44751382;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E34390027E6C2C4161AFF403EC955941;
;N070RIO_S02F;AD700100603309;75;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931393.209426795;6707098.84426796;0033;ADRNIVX_0000000278286953;;;2018700447000AH0070;931411.585025318;6707096.22976544;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800002BFD396B826C2C41767C08B6E6955941;
;N070RIO_S02F;AD700100603310;77;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931402.027106353;6707084.79109116;0033;ADRNIVX_0000000278286955;;;2018700447000AH0070;931411.585025318;6707096.22976544;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;BOUCHERIE;Artisans ou libérales;;;;01010000206A0800004BE2E00D946C2C41D13CA132E3955941;
;N070RIO_S02F;AD700100603311;22;;Rue de l'Église;;Rioz;70190;70447;931370.338570442;6707086.99551105;0061;ADRNIVX_0000000278287032;;;2018700447000AH0048;931372.569327601;6707086.06752976;;;;;6;3;6;1;7;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;BANQUE POPULAIRE;Banque;;;;01010000206A080000DE1A59AD546C2C41FA73B6BFE3955941;
;N070RIO_S02F;AD700100603312;20;;Rue de l'Église;;Rioz;70190;70447;931359.59202348;6707071.56457182;0061;ADRNIVX_0000000278287152;;;2018700447000AH0049;931354.261089854;6707048.07856626;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800009EB31D2F3F6C2C41DBF121E4DF955941;
;N070RIO_S02F;AD700100603313;60;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931366.205283149;6707106.28418508;0033;ADRNIVX_0000000278286938;;;2018700447000AH0047;931362.833332352;6707107.02182901;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000077DF1A694C6C2C41A1163092E8955941;
;N070RIO_S02F;AD700100603314;18;;Rue de l'Église;;Rioz;70190;70447;931348.294371547;6707088.64882597;0061;ADRNIVX_0000000278287151;;;2018700447000AH0050;931350.408116186;6707083.48425161;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000DDEB796286C2C41585D8629E4955941;
;N070RIO_S02F;AD700100603315;16;;Rue de l'Église;;Rioz;70190;70447;931340.027796961;6707088.37327348;0061;ADRNIVX_0000000278287150;;;2018700447000AH0053;931340.171598743;6707089.02627582;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003E673B0E186C2C4173B6E317E4955941;
;N070RIO_S02F;AD700100603316;14;;Rue de l'Église;;Rioz;70190;70447;931323.219095304;6707078.72893646;0061;ADRNIVX_0000000278287149;;;2018700447000AH0055;931316.278891952;6707044.88266589;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000078422D70F66B2C4120E5A6AEE1955941;
;N070RIO_S02F;AD700100603317;4;;Rue de l'Église;;Rioz;70190;70447;931327.696823204;6707167.52572514;0061;ADRNIVX_0000000278287139;;;2018700447000AH0183;931328.398843166;6707168.06226819;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D302C664FF6B2C410C7BA5E1F7955941;
;N070RIO_S02F;AD700100603319;52;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931339.270027624;6707176.48118094;0033;ADRNIVX_0000000278287122;;;2018700447000AH0021;931340.444951563;6707184.50027376;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;HABITAT 70;Entreprises;;;;01010000206A0800008E0F418A166C2C4123ABCB1EFA955941;
;N070RIO_S02F;AD700100603320;6;;Rue de l'Église;;Rioz;70190;70447;931306.065953039;6707177.72116713;0061;ADRNIVX_0000000278287142;;;2018700447000AH0023;931304.151015721;6707188.39233587;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BF98C421D46B2C412A9A276EFA955941;
;N070RIO_S02F;AD700100603321;2;;Rue du Card;;Rioz;70190;70447;931280.30179558;6707178.2722721;0030;ADRNIVX_0000000278287092;;;2018700447000AH0018;931238.421717614;6707232.6864298;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000044F3849AA06B2C41F4E76C91FA955941;
;N070RIO_S02F;AD700100603322;4;;Rue du Card;;Rioz;70190;70447;931248.613259668;6707178.82337707;0030;ADRNIVX_0000000278287094;;;2018700447000AH0024;931246.759037827;6707178.24042864;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D72BFD39616B2C41BE35B2B4FA955941;
;N070RIO_S02F;AD700100603323;7;;Rue du Card;;Rioz;70190;70447;931253.848756906;6707144.24154005;0030;ADRNIVX_0000000278287097;;;2018700447000AH0036;931254.124971532;6707141.07459352;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E24390B26B6B2C416B64750FF2955941;
;N070RIO_S02F;AD700100603324;5;;Rue du Card;;Rioz;70190;70447;931264.595303867;6707145.20597376;0030;ADRNIVX_0000000278287095;;;2018700447000AH0038;931264.457284779;6707139.29889567;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000022ABCB30816B2C418DAC2E4DF2955941;
;N070RIO_S02F;AD700100603325;3;;Rue du Card;;Rioz;70190;70447;931277.959599447;6707144.93042127;0030;ADRNIVX_0000000278287093;;;2018700447000AH0039;931261.546493373;6707128.52347133;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000679E50EB9B6B2C41A8058C3BF2955941;
;N070RIO_S02F;AD700100603326;1;;Rue du Card;;Rioz;70190;70447;931292.012776243;6707146.85928867;0030;ADRNIVX_0000000278287091;;;2018700447000AH0040;931292.173816308;6707145.94300626;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000939B8A06B86B2C41EB95FEB6F2955941;
;N070RIO_S02F;AD700100603327;8;;Rue de l'Église;;Rioz;70190;70447;931296.834944751;6707137.07717541;0061;ADRNIVX_0000000278287144;;;2018700447000AH0041;931297.878528461;6707136.93384883;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E1E07DABC16B2C412571F044F0955941;
;N070RIO_S02F;AD700100603328;9;;Rue du Card;;Rioz;70190;70447;931241.311118784;6707149.33926105;0030;ADRNIVX_0000000278287099;;;2018700447000AH0034;931232.339365685;6707137.80952641;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000018F64A9F526B2C41FC73B655F3955941;
;N070RIO_S02F;AD700100603329;10;;Rue de l'Église;;Rioz;70190;70447;931264.457527624;6707108.00638812;0061;ADRNIVX_0000000278287146;;;2018700447000AH0196;931264.363768075;6707096.26940951;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008D0F41EA806B2C41BBA96800E9955941;
